model_dir,strategy,sample_index,judge,faithfulness_code_ref
phi4_14b,ToTPlainLLM,30,deepseek-coder:6.7b,0.83
phi4_14b,ToTPlainLLM,31,deepseek-coder:6.7b,0.0
phi4_14b,ToTPlainLLM,32,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,33,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,34,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,35,deepseek-coder:6.7b,0.9
phi4_14b,ToTPlainLLM,36,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,37,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,38,deepseek-coder:6.7b,0.67
phi4_14b,ToTPlainLLM,39,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,40,deepseek-coder:6.7b,0.9
phi4_14b,ToTPlainLLM,41,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,42,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,43,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,44,deepseek-coder:6.7b,0.05
phi4_14b,ToTPlainLLM,45,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,46,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,47,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,48,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,49,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,50,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,51,deepseek-coder:6.7b,0.0
phi4_14b,ToTPlainLLM,52,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,53,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,54,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,55,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,56,deepseek-coder:6.7b,0.0
phi4_14b,ToTPlainLLM,57,deepseek-coder:6.7b,0.7
phi4_14b,ToTPlainLLM,58,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,59,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,60,deepseek-coder:6.7b,0.75
phi4_14b,ToTPlainLLM,61,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,62,deepseek-coder:6.7b,0.0
phi4_14b,ToTPlainLLM,63,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,64,deepseek-coder:6.7b,0.5
phi4_14b,ToTPlainLLM,65,deepseek-coder:6.7b,1.0
phi4_14b,ToTPlainLLM,66,deepseek-coder:6.7b,0.0
qwen3_8b,GoTRAG,0,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,1,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,2,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,3,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,4,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,5,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,6,deepseek-coder:6.7b,0.8
qwen3_8b,GoTRAG,7,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,8,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,9,deepseek-coder:6.7b,0.75
qwen3_8b,GoTRAG,10,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,11,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,12,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,13,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,14,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,15,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,16,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,17,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,18,deepseek-coder:6.7b,0.8
qwen3_8b,GoTRAG,19,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,20,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,21,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,22,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,23,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,24,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,25,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,26,deepseek-coder:6.7b,0.0
qwen3_8b,GoTRAG,27,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,28,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,29,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,30,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,31,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,32,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,33,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,34,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,35,deepseek-coder:6.7b,0.0
qwen3_8b,GoTRAG,36,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,37,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,38,deepseek-coder:6.7b,0.85
qwen3_8b,GoTRAG,39,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,40,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,41,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,42,deepseek-coder:6.7b,0.0
qwen3_8b,GoTRAG,43,deepseek-coder:6.7b,0.0
qwen3_8b,GoTRAG,44,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,45,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,46,deepseek-coder:6.7b,0.0492
qwen3_8b,GoTRAG,47,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,48,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,49,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,50,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,51,deepseek-coder:6.7b,0.0
qwen3_8b,GoTRAG,52,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,53,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,54,deepseek-coder:6.7b,0.75
qwen3_8b,GoTRAG,55,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,56,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,57,deepseek-coder:6.7b,0.5
qwen3_8b,GoTRAG,58,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,59,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,60,deepseek-coder:6.7b,0.85
qwen3_8b,GoTRAG,61,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,62,deepseek-coder:6.7b,0.8
qwen3_8b,GoTRAG,63,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,64,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,65,deepseek-coder:6.7b,1.0
qwen3_8b,GoTRAG,66,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,0,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,1,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,2,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,3,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,4,deepseek-coder:6.7b,0.0
qwen3_8b,GoTPlainLLM,5,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,6,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,7,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,8,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,9,deepseek-coder:6.7b,0.7
qwen3_8b,GoTPlainLLM,10,deepseek-coder:6.7b,0.9
qwen3_8b,GoTPlainLLM,11,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,12,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,13,deepseek-coder:6.7b,0.5
qwen3_8b,GoTPlainLLM,14,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,15,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,16,deepseek-coder:6.7b,0.0
qwen3_8b,GoTPlainLLM,17,deepseek-coder:6.7b,0.9
qwen3_8b,GoTPlainLLM,18,deepseek-coder:6.7b,0.9
qwen3_8b,GoTPlainLLM,19,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,20,deepseek-coder:6.7b,0.5
qwen3_8b,GoTPlainLLM,21,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,22,deepseek-coder:6.7b,0.5
qwen3_8b,GoTPlainLLM,23,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,24,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,25,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,26,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,27,deepseek-coder:6.7b,0.75
qwen3_8b,GoTPlainLLM,28,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,29,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,30,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,31,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,32,deepseek-coder:6.7b,0.0
qwen3_8b,GoTPlainLLM,33,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,34,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,35,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,36,deepseek-coder:6.7b,0.015
qwen3_8b,GoTPlainLLM,37,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,38,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,39,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,40,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,41,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,42,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,43,deepseek-coder:6.7b,0.8
qwen3_8b,GoTPlainLLM,44,deepseek-coder:6.7b,0.0
qwen3_8b,GoTPlainLLM,45,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,46,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,47,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,48,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,49,deepseek-coder:6.7b,0.93
qwen3_8b,GoTPlainLLM,50,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,51,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,52,deepseek-coder:6.7b,0.5
qwen3_8b,GoTPlainLLM,53,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,54,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,55,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,56,deepseek-coder:6.7b,0.5
qwen3_8b,GoTPlainLLM,57,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,58,deepseek-coder:6.7b,0.0
qwen3_8b,GoTPlainLLM,59,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,60,deepseek-coder:6.7b,0.0
qwen3_8b,GoTPlainLLM,61,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,62,deepseek-coder:6.7b,0.5
qwen3_8b,GoTPlainLLM,63,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,64,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,65,deepseek-coder:6.7b,1.0
qwen3_8b,GoTPlainLLM,66,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,0,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,1,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,2,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,3,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,4,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,5,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,6,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,7,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,8,deepseek-coder:6.7b,0.93
qwen3_8b,CoTRAG,9,deepseek-coder:6.7b,0.8
qwen3_8b,CoTRAG,10,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,11,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,12,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,13,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,14,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,15,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,16,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,17,deepseek-coder:6.7b,0.54
qwen3_8b,CoTRAG,18,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,19,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,20,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,21,deepseek-coder:6.7b,0.75
qwen3_8b,CoTRAG,22,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,23,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,24,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,25,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,26,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,27,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,28,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,29,deepseek-coder:6.7b,0.0
qwen3_8b,CoTRAG,30,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,31,deepseek-coder:6.7b,0.0
qwen3_8b,CoTRAG,32,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,33,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,34,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,35,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,36,deepseek-coder:6.7b,0.0
qwen3_8b,CoTRAG,37,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,38,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,39,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,40,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,41,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,42,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,43,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,44,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,45,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,46,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,47,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,48,deepseek-coder:6.7b,0.0
qwen3_8b,CoTRAG,49,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,50,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,51,deepseek-coder:6.7b,0.8
qwen3_8b,CoTRAG,52,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,53,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,54,deepseek-coder:6.7b,0.5
qwen3_8b,CoTRAG,55,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,56,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,57,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,58,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,59,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,60,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,61,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,62,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,63,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,64,deepseek-coder:6.7b,0.95
qwen3_8b,CoTRAG,65,deepseek-coder:6.7b,1.0
qwen3_8b,CoTRAG,66,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,0,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,1,deepseek-coder:6.7b,0.0
phi4_14b,GoTRAG,2,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,3,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,4,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,5,deepseek-coder:6.7b,0.0
phi4_14b,GoTRAG,6,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,7,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,8,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,9,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,10,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,11,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,12,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,13,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,14,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,15,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,16,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,17,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,18,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,19,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,20,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,21,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,22,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,23,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,24,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,25,deepseek-coder:6.7b,0.7
phi4_14b,GoTRAG,26,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,27,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,28,deepseek-coder:6.7b,0.75
phi4_14b,GoTRAG,29,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,30,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,31,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,32,deepseek-coder:6.7b,0.019
phi4_14b,GoTRAG,33,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,34,deepseek-coder:6.7b,0.906
phi4_14b,GoTRAG,35,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,36,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,37,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,38,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,39,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,40,deepseek-coder:6.7b,0.85
phi4_14b,GoTRAG,41,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,42,deepseek-coder:6.7b,0.93
phi4_14b,GoTRAG,43,deepseek-coder:6.7b,0.9
phi4_14b,GoTRAG,44,deepseek-coder:6.7b,0.75
phi4_14b,GoTRAG,45,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,46,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,47,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,48,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,49,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,50,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,51,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,52,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,53,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,54,deepseek-coder:6.7b,0.0
phi4_14b,GoTRAG,55,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,56,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,57,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,58,deepseek-coder:6.7b,0.0
phi4_14b,GoTRAG,59,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,60,deepseek-coder:6.7b,0.0
phi4_14b,GoTRAG,61,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,62,deepseek-coder:6.7b,0.0
phi4_14b,GoTRAG,63,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,64,deepseek-coder:6.7b,1.0
phi4_14b,GoTRAG,65,deepseek-coder:6.7b,0.5
phi4_14b,GoTRAG,66,deepseek-coder:6.7b,0.7
phi4_14b,SimpleRAG,0,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,1,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,2,deepseek-coder:6.7b,0.8
phi4_14b,SimpleRAG,3,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,4,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,5,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,6,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,7,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,8,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,9,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,10,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,11,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,12,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,13,deepseek-coder:6.7b,0.75
phi4_14b,SimpleRAG,14,deepseek-coder:6.7b,0.95
phi4_14b,SimpleRAG,15,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,16,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,17,deepseek-coder:6.7b,0.0
phi4_14b,SimpleRAG,18,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,19,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,20,deepseek-coder:6.7b,0.7
phi4_14b,SimpleRAG,21,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,22,deepseek-coder:6.7b,0.9
phi4_14b,SimpleRAG,23,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,24,deepseek-coder:6.7b,0.64
phi4_14b,SimpleRAG,25,deepseek-coder:6.7b,0.9
phi4_14b,SimpleRAG,26,deepseek-coder:6.7b,0.67
phi4_14b,SimpleRAG,27,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,28,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,29,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,30,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,31,deepseek-coder:6.7b,0.85
phi4_14b,SimpleRAG,32,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,33,deepseek-coder:6.7b,0.0
phi4_14b,SimpleRAG,34,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,35,deepseek-coder:6.7b,0.01
phi4_14b,SimpleRAG,36,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,37,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,38,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,39,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,40,deepseek-coder:6.7b,0.75
phi4_14b,SimpleRAG,41,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,42,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,43,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,44,deepseek-coder:6.7b,0.4
phi4_14b,SimpleRAG,45,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,46,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,47,deepseek-coder:6.7b,0.8333333333333334
phi4_14b,SimpleRAG,48,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,49,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,50,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,51,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,52,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,53,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,54,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,55,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,56,deepseek-coder:6.7b,0.6666666666666666
phi4_14b,SimpleRAG,57,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,58,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,59,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,60,deepseek-coder:6.7b,0.5
phi4_14b,SimpleRAG,61,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,62,deepseek-coder:6.7b,0.75
phi4_14b,SimpleRAG,63,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,64,deepseek-coder:6.7b,1.0
phi4_14b,SimpleRAG,65,deepseek-coder:6.7b,1.0
