model_dir,strategy,sample_index,judge,faithfulness_code_ref
qwen3_8b,ToTSelfCorrectionRAG,28,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,29,deepseek-coder:6.7b,0.8
qwen3_8b,ToTSelfCorrectionRAG,30,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,31,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,32,deepseek-coder:6.7b,0.95
qwen3_8b,ToTSelfCorrectionRAG,33,deepseek-coder:6.7b,0.9
qwen3_8b,ToTSelfCorrectionRAG,34,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,35,deepseek-coder:6.7b,0.7
qwen3_8b,ToTSelfCorrectionRAG,36,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,37,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,38,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,39,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,40,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,41,deepseek-coder:6.7b,0.0
qwen3_8b,ToTSelfCorrectionRAG,42,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,43,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,44,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,45,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,46,deepseek-coder:6.7b,0.5
qwen3_8b,ToTSelfCorrectionRAG,47,deepseek-coder:6.7b,0.5
qwen3_8b,ToTSelfCorrectionRAG,48,deepseek-coder:6.7b,0.5
qwen3_8b,ToTSelfCorrectionRAG,49,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,50,deepseek-coder:6.7b,0.0
qwen3_8b,ToTSelfCorrectionRAG,51,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,52,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,53,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,54,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,55,deepseek-coder:6.7b,0.5
qwen3_8b,ToTSelfCorrectionRAG,56,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,57,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,58,deepseek-coder:6.7b,0.0
qwen3_8b,ToTSelfCorrectionRAG,59,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,60,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,61,deepseek-coder:6.7b,0.0
qwen3_8b,ToTSelfCorrectionRAG,62,deepseek-coder:6.7b,0.02
qwen3_8b,ToTSelfCorrectionRAG,63,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,64,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,65,deepseek-coder:6.7b,1.0
qwen3_8b,ToTSelfCorrectionRAG,66,deepseek-coder:6.7b,1.0
