model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
qwen3_8b,GoTPlainLLM,23,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,24,qwen3:8b,0.6666666666666666,3,0.5,0.5,1.0
qwen3_8b,GoTPlainLLM,25,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,26,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,27,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,28,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,29,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,30,qwen3:8b,0.6666666666666666,3,1.0,0.5,0.5
qwen3_8b,GoTPlainLLM,31,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,32,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,33,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,34,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,35,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,36,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
qwen3_8b,GoTPlainLLM,37,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,38,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,39,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,40,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,41,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,42,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,43,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,44,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,45,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,46,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,47,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,48,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,49,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,50,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,51,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,52,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
qwen3_8b,GoTPlainLLM,53,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
qwen3_8b,GoTPlainLLM,54,qwen3:8b,0.6666666666666666,3,1.0,0.5,0.5
qwen3_8b,GoTPlainLLM,55,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,56,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,57,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,58,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,59,qwen3:8b,1.0,3,1.0,1.0,1.0
qwen3_8b,GoTPlainLLM,60,qwen3:8b,0.6666666666666666,3,0.5,1.0,0.5
qwen3_8b,GoTPlainLLM,61,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,62,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,63,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,64,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,65,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTPlainLLM,66,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
