model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
llama3_2_latest,FewShotPlainLLM,48,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,49,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,50,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,51,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,52,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
llama3_2_latest,FewShotPlainLLM,53,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
llama3_2_latest,FewShotPlainLLM,54,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
llama3_2_latest,FewShotPlainLLM,55,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,56,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,57,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,58,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,59,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
llama3_2_latest,FewShotPlainLLM,60,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,61,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,62,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,FewShotPlainLLM,63,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
llama3_2_latest,FewShotPlainLLM,64,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
llama3_2_latest,FewShotPlainLLM,65,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
llama3_2_latest,FewShotPlainLLM,66,qwen3:8b,0.0,3,0.0,0.0,0.0
