model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
phi4_14b,FewShotPlainLLM,20,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,FewShotPlainLLM,21,qwen3:8b,0.6666666666666666,3,1.0,0.5,0.5
phi4_14b,FewShotPlainLLM,22,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,23,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,24,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,25,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
phi4_14b,FewShotPlainLLM,26,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,27,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,28,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,29,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,30,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,31,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
phi4_14b,FewShotPlainLLM,32,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,FewShotPlainLLM,33,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,34,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
phi4_14b,FewShotPlainLLM,35,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,36,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,FewShotPlainLLM,37,qwen3:8b,1.0,3,1.0,1.0,1.0
phi4_14b,FewShotPlainLLM,38,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,FewShotPlainLLM,39,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,40,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,41,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
phi4_14b,FewShotPlainLLM,42,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
phi4_14b,FewShotPlainLLM,43,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
phi4_14b,FewShotPlainLLM,44,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,FewShotPlainLLM,45,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,FewShotPlainLLM,46,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,FewShotPlainLLM,47,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
phi4_14b,FewShotPlainLLM,48,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
phi4_14b,FewShotPlainLLM,49,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
phi4_14b,FewShotPlainLLM,50,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
phi4_14b,FewShotPlainLLM,51,qwen3:8b,0.6666666666666666,3,0.5,0.5,1.0
phi4_14b,FewShotPlainLLM,52,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,53,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
phi4_14b,FewShotPlainLLM,54,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,55,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,FewShotPlainLLM,56,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,57,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,58,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,FewShotPlainLLM,59,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
phi4_14b,FewShotPlainLLM,60,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,FewShotPlainLLM,61,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
phi4_14b,FewShotPlainLLM,62,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,63,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,FewShotPlainLLM,64,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
phi4_14b,FewShotPlainLLM,65,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,FewShotPlainLLM,66,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
