model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
qwen3_8b,GoTRAG,57,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTRAG,58,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTRAG,59,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
qwen3_8b,GoTRAG,60,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
qwen3_8b,GoTRAG,61,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTRAG,62,qwen3:8b,0.6666666666666666,3,1.0,0.5,0.5
qwen3_8b,GoTRAG,63,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTRAG,64,qwen3:8b,0.6666666666666666,3,0.5,0.5,1.0
qwen3_8b,GoTRAG,65,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,GoTRAG,66,qwen3:8b,0.5,3,0.5,0.5,0.5
