model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
llama3_2_latest,CoTRAG,26,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,CoTRAG,27,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
llama3_2_latest,CoTRAG,28,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
llama3_2_latest,CoTRAG,29,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,30,qwen3:8b,0.16666666666666666,3,0.5,0.0,0.0
llama3_2_latest,CoTRAG,31,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,32,qwen3:8b,0.16666666666666666,3,0.5,0.0,0.0
llama3_2_latest,CoTRAG,33,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,34,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
llama3_2_latest,CoTRAG,35,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,36,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
llama3_2_latest,CoTRAG,37,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
llama3_2_latest,CoTRAG,38,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,CoTRAG,39,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,CoTRAG,40,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,CoTRAG,41,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,42,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,43,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,44,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
llama3_2_latest,CoTRAG,45,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,CoTRAG,46,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,47,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
llama3_2_latest,CoTRAG,48,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
llama3_2_latest,CoTRAG,49,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,50,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,51,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,52,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
llama3_2_latest,CoTRAG,53,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,54,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
llama3_2_latest,CoTRAG,55,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,56,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,57,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,58,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,59,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
llama3_2_latest,CoTRAG,60,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,61,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,62,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,63,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,CoTRAG,64,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,CoTRAG,65,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,CoTRAG,66,qwen3:8b,0.16666666666666666,3,0.5,0.0,0.0
