model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
llama3_2_latest,SimpleRAG,17,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,SimpleRAG,18,deepseek-coder:6.7b,0.8333333333333334,3,0.5,1.0,1.0
llama3_2_latest,SimpleRAG,19,deepseek-coder:6.7b,0.79,3,0.67,0.95,0.75
llama3_2_latest,SimpleRAG,20,deepseek-coder:6.7b,0.8333333333333334,3,0.5,1.0,1.0
llama3_2_latest,SimpleRAG,21,deepseek-coder:6.7b,0.3333333333333333,3,0.0,1.0,0.0
llama3_2_latest,SimpleRAG,22,deepseek-coder:6.7b,0.6666666666666666,3,1.0,0.0,1.0
llama3_2_latest,SimpleRAG,23,deepseek-coder:6.7b,0.8333333333333334,3,0.5,1.0,1.0
llama3_2_latest,SimpleRAG,24,deepseek-coder:6.7b,0.6666666666666666,3,0.5,0.5,1.0
llama3_2_latest,SimpleRAG,25,deepseek-coder:6.7b,0.5,3,0.0,0.5,1.0
llama3_2_latest,SimpleRAG,26,deepseek-coder:6.7b,0.8333333333333334,3,1.0,0.5,1.0
llama3_2_latest,SimpleRAG,27,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,SimpleRAG,28,deepseek-coder:6.7b,0.6758333333333333,3,1.0,0.0275,1.0
llama3_2_latest,SimpleRAG,29,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,SimpleRAG,30,deepseek-coder:6.7b,0.9666666666666667,3,1.0,0.9,1.0
llama3_2_latest,SimpleRAG,31,deepseek-coder:6.7b,0.6666666666666666,3,1.0,1.0,0.0
llama3_2_latest,SimpleRAG,32,deepseek-coder:6.7b,0.7776666666666667,3,1.0,0.833,0.5
llama3_2_latest,SimpleRAG,33,deepseek-coder:6.7b,0.6666666666666666,3,1.0,0.5,0.5
llama3_2_latest,SimpleRAG,34,deepseek-coder:6.7b,0.8333333333333334,3,1.0,1.0,0.5
llama3_2_latest,SimpleRAG,35,deepseek-coder:6.7b,0.8333333333333334,3,1.0,0.5,1.0
llama3_2_latest,SimpleRAG,36,deepseek-coder:6.7b,0.41333333333333333,3,0.9,0.01,0.33
llama3_2_latest,SimpleRAG,37,deepseek-coder:6.7b,0.6666666666666666,3,1.0,0.5,0.5
llama3_2_latest,SimpleRAG,38,deepseek-coder:6.7b,0.7833333333333333,3,0.85,0.5,1.0
llama3_2_latest,SimpleRAG,39,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,SimpleRAG,40,deepseek-coder:6.7b,0.5,3,0.5,0.5,0.5
llama3_2_latest,SimpleRAG,41,deepseek-coder:6.7b,0.6,3,1.0,0.8,0.0
llama3_2_latest,SimpleRAG,42,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,SimpleRAG,43,deepseek-coder:6.7b,0.9666666666666667,3,0.9,1.0,1.0
llama3_2_latest,SimpleRAG,44,deepseek-coder:6.7b,0.8250000000000001,3,0.675,0.8,1.0
llama3_2_latest,SimpleRAG,45,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,SimpleRAG,46,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,SimpleRAG,47,deepseek-coder:6.7b,0.6666666666666666,3,1.0,1.0,0.0
llama3_2_latest,SimpleRAG,48,deepseek-coder:6.7b,0.7333333333333334,3,0.5,0.7,1.0
llama3_2_latest,SimpleRAG,49,deepseek-coder:6.7b,0.9500000000000001,3,1.0,0.85,1.0
llama3_2_latest,SimpleRAG,50,deepseek-coder:6.7b,0.42,3,0.75,0.01,0.5
llama3_2_latest,SimpleRAG,51,deepseek-coder:6.7b,0.31666666666666665,3,0.0,0.0,0.95
llama3_2_latest,SimpleRAG,52,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,SimpleRAG,53,deepseek-coder:6.7b,0.8333333333333334,3,1.0,1.0,0.5
llama3_2_latest,SimpleRAG,54,deepseek-coder:6.7b,0.9333333333333332,3,1.0,1.0,0.8
llama3_2_latest,SimpleRAG,55,deepseek-coder:6.7b,0.3333333333333333,3,0.5,0.0,0.5
llama3_2_latest,SimpleRAG,56,deepseek-coder:6.7b,0.6699999999999999,3,1.0,0.01,1.0
llama3_2_latest,SimpleRAG,57,deepseek-coder:6.7b,0.8333333333333334,3,1.0,1.0,0.5
llama3_2_latest,SimpleRAG,58,deepseek-coder:6.7b,0.6666666666666666,3,0.0,1.0,1.0
llama3_2_latest,SimpleRAG,59,deepseek-coder:6.7b,0.5,3,1.0,0.5,0.0
llama3_2_latest,SimpleRAG,60,deepseek-coder:6.7b,0.9500000000000001,3,0.85,1.0,1.0
llama3_2_latest,SimpleRAG,61,deepseek-coder:6.7b,0.6666666666666666,3,0.75,0.5,0.75
llama3_2_latest,SimpleRAG,62,deepseek-coder:6.7b,0.3333333333333333,3,0.0,0.5,0.5
llama3_2_latest,SimpleRAG,63,deepseek-coder:6.7b,0.75,3,0.75,1.0,0.5
llama3_2_latest,SimpleRAG,64,deepseek-coder:6.7b,0.8333333333333334,3,1.0,1.0,0.5
llama3_2_latest,SimpleRAG,65,deepseek-coder:6.7b,0.8166666666666668,3,1.0,0.95,0.5
llama3_2_latest,SimpleRAG,66,deepseek-coder:6.7b,0.3666666666666667,3,0.0,0.5,0.6
