model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
qwen3_8b,CoTSelfCorrectionRAG,36,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,37,qwen3:8b,0.6666666666666666,3,0.5,0.5,1.0
qwen3_8b,CoTSelfCorrectionRAG,38,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
qwen3_8b,CoTSelfCorrectionRAG,39,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,40,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,41,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,42,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
qwen3_8b,CoTSelfCorrectionRAG,43,qwen3:8b,0.8333333333333334,3,1.0,1.0,0.5
qwen3_8b,CoTSelfCorrectionRAG,44,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,45,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,46,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,47,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
qwen3_8b,CoTSelfCorrectionRAG,48,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
qwen3_8b,CoTSelfCorrectionRAG,49,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,50,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,51,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,52,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,53,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,54,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,55,qwen3:8b,0.16666666666666666,3,0.5,0.0,0.0
qwen3_8b,CoTSelfCorrectionRAG,56,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,57,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,58,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,59,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,60,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,61,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,62,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,63,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,64,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,65,qwen3:8b,0.5,3,0.5,0.5,0.5
qwen3_8b,CoTSelfCorrectionRAG,66,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
