model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
llama3_2_latest,CoTRAG,45,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,CoTRAG,46,deepseek-coder:6.7b,0.5,3,0.0,1.0,0.5
llama3_2_latest,CoTRAG,47,deepseek-coder:6.7b,0.8333333333333334,3,0.75,0.75,1.0
llama3_2_latest,CoTRAG,48,deepseek-coder:6.7b,0.6666666666666666,3,0.5,0.5,1.0
llama3_2_latest,CoTRAG,49,deepseek-coder:6.7b,0.8333333333333334,3,1.0,1.0,0.5
llama3_2_latest,CoTRAG,50,deepseek-coder:6.7b,0.8333333333333334,3,1.0,1.0,0.5
llama3_2_latest,CoTRAG,51,deepseek-coder:6.7b,0.5833333333333334,3,0.25,1.0,0.5
llama3_2_latest,CoTRAG,52,deepseek-coder:6.7b,0.8333333333333334,3,1.0,0.5,1.0
llama3_2_latest,CoTRAG,53,deepseek-coder:6.7b,0.8333333333333334,3,1.0,0.5,1.0
llama3_2_latest,CoTRAG,54,deepseek-coder:6.7b,1.0,3,1.0,1.0,1.0
llama3_2_latest,CoTRAG,55,deepseek-coder:6.7b,0.3333333333333333,3,0.5,0.0,0.5
llama3_2_latest,CoTRAG,56,deepseek-coder:6.7b,0.25666666666666665,3,0.01,0.75,0.01
llama3_2_latest,CoTRAG,57,deepseek-coder:6.7b,0.75,3,0.5,1.0,0.75
llama3_2_latest,CoTRAG,58,deepseek-coder:6.7b,0.6666666666666666,3,0.5,0.5,1.0
llama3_2_latest,CoTRAG,59,deepseek-coder:6.7b,0.6666666666666666,3,0.0,1.0,1.0
llama3_2_latest,CoTRAG,60,deepseek-coder:6.7b,0.9433333333333334,3,0.83,1.0,1.0
llama3_2_latest,CoTRAG,61,deepseek-coder:6.7b,0.4266666666666667,3,0.0,1.0,0.28
llama3_2_latest,CoTRAG,62,deepseek-coder:6.7b,0.4166666666666667,3,0.5,0.75,0.0
llama3_2_latest,CoTRAG,63,deepseek-coder:6.7b,0.6666666666666666,3,1.0,0.5,0.5
llama3_2_latest,CoTRAG,64,deepseek-coder:6.7b,0.8333333333333334,3,1.0,1.0,0.5
llama3_2_latest,CoTRAG,65,deepseek-coder:6.7b,0.9500000000000001,3,1.0,1.0,0.85
llama3_2_latest,CoTRAG,66,deepseek-coder:6.7b,0.9,3,1.0,1.0,0.7
