model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
phi4_14b,CoTPlainLLM,32,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,CoTPlainLLM,33,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
phi4_14b,CoTPlainLLM,34,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
phi4_14b,CoTPlainLLM,35,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,CoTPlainLLM,36,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,CoTPlainLLM,37,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,38,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,39,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,40,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,41,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,42,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
phi4_14b,CoTPlainLLM,43,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
phi4_14b,CoTPlainLLM,44,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,45,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,46,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,47,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,48,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,49,qwen3:8b,0.16666666666666666,3,0.5,0.0,0.0
phi4_14b,CoTPlainLLM,50,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,51,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,52,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,CoTPlainLLM,53,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,54,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,55,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
phi4_14b,CoTPlainLLM,56,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,CoTPlainLLM,57,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
phi4_14b,CoTPlainLLM,58,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,59,qwen3:8b,1.0,3,1.0,1.0,1.0
phi4_14b,CoTPlainLLM,60,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,CoTPlainLLM,61,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,62,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,63,qwen3:8b,0.6666666666666666,3,0.5,1.0,0.5
phi4_14b,CoTPlainLLM,64,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,65,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,CoTPlainLLM,66,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
