model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
phi4_14b,GoTRAG,22,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,23,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,24,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,25,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,26,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,27,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,28,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,29,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,30,qwen3:8b,1.0,3,1.0,1.0,1.0
phi4_14b,GoTRAG,31,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,32,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,33,qwen3:8b,0.6666666666666666,3,0.5,1.0,0.5
phi4_14b,GoTRAG,34,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
phi4_14b,GoTRAG,35,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
phi4_14b,GoTRAG,36,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
phi4_14b,GoTRAG,37,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,GoTRAG,38,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,39,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,40,qwen3:8b,0.6666666666666666,3,0.5,1.0,0.5
phi4_14b,GoTRAG,41,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
phi4_14b,GoTRAG,42,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,43,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,GoTRAG,44,qwen3:8b,0.7666666666666666,3,1.0,0.5,0.8
phi4_14b,GoTRAG,45,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,46,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,47,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
phi4_14b,GoTRAG,48,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,49,qwen3:8b,0.0,3,0.0,0.0,0.0
phi4_14b,GoTRAG,50,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,51,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,52,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,53,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,54,qwen3:8b,1.0,3,1.0,1.0,1.0
phi4_14b,GoTRAG,55,qwen3:8b,0.3333333333333333,3,0.0,0.5,0.5
phi4_14b,GoTRAG,56,qwen3:8b,0.6666666666666666,3,1.0,0.5,0.5
phi4_14b,GoTRAG,57,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
phi4_14b,GoTRAG,58,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,59,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
phi4_14b,GoTRAG,60,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,61,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,62,qwen3:8b,0.6666666666666666,3,1.0,0.5,0.5
phi4_14b,GoTRAG,63,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,64,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,65,qwen3:8b,0.5,3,0.5,0.5,0.5
phi4_14b,GoTRAG,66,qwen3:8b,0.5,3,0.5,0.5,0.5
